file,count,avg_viability,avg_circularity,avg_intensity,radius (area / pi),pct_analyzed,background_intenstiy,avg_area
20230409_d4-20um_GEM_7f.png,54,92.63,0.42519,132.77,,24.089163237311386,147.74995573988812,5203.26
20230409_d4-20um_GEM_7g.png,60,88.3,0.4265,138.98,,25.867969821673526,158.51615393834354,5028.73
20230409_d4-5um_GEM_10b.png,57,89.34,0.42298,144.66,,23.51886145404664,164.26031216725218,4812.7
20230409_d4-5um_GEM_10c.png,57,88.51,0.45333,146.14,,26.249485596707817,166.47777373808034,5371.47
20230409_d4-5um_GEM_10d.png,57,91.18,0.43211,149.87,,25.867455418381347,168.04336617775238,5293.3
20230409_d4-5um_GEM_10e.png,52,89.26,0.44346,145.7,,20.77400548696845,165.35673929384419,4659.77
20230409_d4-5um_GEM_10f.png,55,92.64,0.438,148.73,,28.689643347050755,166.76775232722753,6084.29
20230409_d4-5um_GEM_10g.png,58,88.26,0.42345,148.09,,23.265346364883403,169.20965884153608,4678.74
20230409_d4-control_b2.png,83,87.82,0.44036,144.84,,35.37620027434842,165.49530563891543,4971.42
20230409_d4-control_b3.png,63,90.44,0.42508,146.09,,21.637431412894376,164.79153630125117,4006.02
20230409_d4-control_b4.png,74,85.88,0.43284,141.36,,34.93552812071331,163.62651477156655,5506.59
20230409_d4-control_b5.png,69,88.68,0.45507,143.6,,27.816615226337447,164.3624407739812,4702.22
20230409_d4-control_b6.png,43,89.99,0.43674,149.07,,20.839163237311386,167.7518363659353,5652.74
20230409_d4-control_c2.png,80,88.76,0.42162,141.86,,30.17609739368999,160.77839538980916,4399.68
20230409_d4-control_c3.png,65,88.56,0.43723,138.07,,34.00600137174211,157.67037233219617,6102.25
20230409_d4-control_c4.png,67,89.93,0.44582,147.97,,30.4221536351166,166.90040880015553,5296.18
20230409_d4-control_c5.png,75,87.37,0.4284,146.42,,28.882544581618657,168.35654924247834,4491.81
20230409_d4-control_c6.png,63,91.4,0.42635,140.65,,33.47205075445816,157.79305650366643,6197.11
20230409_d4-control_d2.png,63,89.91,0.44889,139.17,,31.031207133058984,158.24129124387264,5745.21
20230409_d4-control_d3.png,65,89.76,0.44969,145.48,,28.820644718792863,163.79631329494728,5171.75
20230409_d4-control_d4.png,56,92.67,0.46304,148.42,,31.2119341563786,164.99464449981193,6501.0
20230409_d4-control_d5.png,81,91.46,0.4142,147.38,,26.754543895747602,165.28053477144732,3852.65
20230409_d4-control_d6.png,53,91.09,0.44736,146.0,,28.209962277091904,164.7233209198655,6208.32
20230409_d4-control_e2.png,66,92.65,0.41576,139.55,,26.392832647462278,156.67896967736132,4664.33
20230409_d4-control_e5.png,59,91.52,0.44373,144.96,,34.702760631001375,163.8200285514845,6860.56
20230409_d4-control_e6.png,58,91.95,0.44155,138.96,,26.64094650205761,155.97315264336393,5357.59
20230409_d4-control_f2.png,51,93.37,0.44039,147.49,,18.36668381344307,164.34256074972322,4200.57
20230409_d4-control_f3.png,63,88.32,0.42302,140.79,,27.213220164609055,161.3555767824185,5038.33
20230409_d4-control_f4.png,46,89.32,0.44391,136.53,,23.814214677640603,154.73791497654602,6038.46
20230409_d4-control_f5.png,59,90.34,0.43542,140.79,,25.79758230452675,158.69193145548923,5100.05
20230409_d4-control_f6.png,65,88.85,0.46092,141.3,,35.044924554183815,160.94705418526604,6288.68
20230409_d4-control_g2.png,54,89.35,0.44259,147.35,,25.662637174211252,167.38155607728737,5543.13
20230409_d4-control_g3.png,66,92.36,0.44712,144.48,,36.013803155006855,161.4355557210371,6364.62
20230409_d4-control_g4.png,49,87.94,0.43755,144.88,,26.591135116598082,165.1465751334148,6329.78
20230409_d4-control_g5.png,57,89.89,0.43737,139.18,,31.54055212620027,157.14014233520987,6454.19
20230409_d4-control_g6.png,59,86.08,0.43441,142.85,,27.017318244170095,164.92413098366148,5341.19
20230410_d5-10um_GEM_9b.png,29,19.47,0.50069,97.81,,11.418810013717422,167.45263367174198,4592.72
20230410_d5-10um_GEM_9c.png,31,13.66,0.49226,92.96,,12.219821673525377,173.08816737470227,4597.81
20230410_d5-10um_GEM_9d.png,26,11.19,0.52846,93.43,,15.240312071330589,169.13482805758687,6837.04
20230410_d5-10um_GEM_9e.png,26,11.19,0.49692,91.39,,14.728652263374487,174.114664846034,6607.5
20230410_d5-10um_GEM_9f.png,20,17.88,0.5375,94.15,,10.403806584362139,169.91381328436947,6067.5
20230410_d5-10um_GEM_9g.png,33,22.05,0.48424,98.01,,12.733110425240055,167.05347536949958,4500.58
20230410_d5-15um_GEM_8b.png,35,39.49,0.474,119.68,,12.08136145404664,176.18109608321402,4026.2
20230410_d5-15um_GEM_8c.png,29,38.51,0.52034,117.77,,13.07210219478738,173.7159563850393,5257.69
20230410_d5-15um_GEM_8d.png,40,41.5,0.4865,107.16,,18.868312757201647,159.55881092307953,5502.0
20230410_d5-15um_GEM_8e.png,35,41.64,0.50314,117.56,,15.277263374485598,168.3102141705378,5091.26
20230410_d5-15um_GEM_8f.png,46,39.13,0.50196,115.45,,19.99597050754458,168.42520493540403,5070.28
20230410_d5-15um_GEM_8g.png,40,49.6,0.41875,120.26,,16.52469135802469,166.59695861235147,4818.6
20230410_d5-1um_GEM_11b.png,48,88.42,0.46375,151.81,,29.589763374485596,172.56091814325683,7190.31
20230410_d5-1um_GEM_11c.png,55,87.77,0.41455,150.05,,26.53789437585734,170.91475576187366,5627.96
20230410_d5-1um_GEM_11d.png,52,90.53,0.40173,153.39,,23.137259945130314,172.59661763412512,5189.87
20230410_d5-1um_GEM_11e.png,51,84.95,0.41353,151.3,,27.123199588477366,174.82705684788274,6203.24
20230410_d5-1um_GEM_11f.png,45,85.29,0.42822,144.61,,23.107681755829905,167.63616660175958,5989.51
20230410_d5-1um_GEM_11g.png,61,85.74,0.42328,151.94,,26.963391632373114,175.1217156951776,5155.75
20230410_d5-20um_GEM_7b.png,29,51.79,0.46931,127.13,,16.916152263374485,171.57003345336946,6803.79
20230410_d5-20um_GEM_7c.png,44,63.38,0.50341,124.19,,25.750857338820303,161.49733582235743,6826.32
20230410_d5-20um_GEM_7d.png,43,56.39,0.5007,128.75,,17.026834705075448,170.24312880017942,4618.63
20230410_d5-20um_GEM_7e.png,40,60.92,0.50725,123.85,,22.433641975308642,162.2757567241408,6541.65
20230410_d5-20um_GEM_7f.png,54,56.57,0.48611,118.18,,24.15406378600823,159.32372058122675,5217.28
20230410_d5-20um_GEM_7g.png,46,62.35,0.49022,115.88,,24.142146776406033,153.38739224742213,6121.61
20230410_d5-5um_GEM_10b.png,46,68.72,0.41935,133.56,,18.641460905349795,167.85106405389578,4726.83
20230410_d5-5um_GEM_10c.png,46,70.76,0.45152,139.1,,24.541580932784637,171.86376484908595,6222.89
20230410_d5-5um_GEM_10d.png,47,73.19,0.41553,134.18,,19.90423525377229,165.2930793023134,4939.64
20230410_d5-5um_GEM_10e.png,30,65.16,0.418,135.4,,13.719993141289438,172.98110064463998,5334.33
20230410_d5-5um_GEM_10f.png,39,61.01,0.41564,130.08,,19.959790809327846,168.79018960856558,5969.51
20230410_d5-5um_GEM_10g.png,41,51.36,0.42195,128.02,,16.73508230452675,173.54001829030923,4760.93
20230410_d5-control_b2.png,68,90.93,0.45147,136.47,,34.73945473251029,154.95995160377814,5958.84
20230410_d5-control_b3.png,58,90.37,0.40879,147.48,,25.310528120713304,165.70946018526348,5090.03
20230410_d5-control_b4.png,64,88.72,0.45672,138.7,,36.962534293552814,158.40857252491122,6736.42
20230410_d5-control_b5.png,59,90.27,0.43915,143.4,,33.20593278463649,162.46666504293697,6564.64
20230410_d5-control_b6.png,37,92.17,0.41,147.46,,23.281807270233195,164.5730222999941,7339.43
20230410_d5-control_c2.png,65,88.13,0.434,139.78,,31.18287037037037,157.8726670448156,5595.65
20230410_d5-control_c3.png,56,86.23,0.41679,134.9,,36.43372770919067,155.2217597451473,7588.62
20230410_d5-control_c4.png,53,92.84,0.41736,145.26,,27.160493827160494,161.21518822670416,5977.36
20230410_d5-control_c5.png,64,85.32,0.42297,147.22,,30.86977023319616,170.1004731284756,5626.02
20230410_d5-control_c6.png,51,92.51,0.40373,143.13,,34.75874485596708,159.49970699070255,7949.53
20230410_d5-control_d2.png,57,90.66,0.41333,137.56,,33.495884773662546,155.0497498628197,6854.32
20230410_d5-control_d3.png,63,88.14,0.45873,141.06,,34.336419753086425,161.33783273231333,6357.14
20230410_d5-control_d4.png,42,92.7,0.44643,147.15,,33.16572359396434,163.71819131965455,9210.6
20230410_d5-control_d5.png,65,92.13,0.42585,148.47,,26.531121399176953,165.72259818562844,4760.91
20230410_d5-control_d6.png,52,87.98,0.46327,147.42,,30.33556241426612,166.27354205448498,6804.5
20230410_d5-control_e2.png,52,92.5,0.41981,140.46,,29.468792866941012,157.3348409317832,6610.08
20230410_d5-control_e5.png,52,87.63,0.45769,141.02,,34.404406721536354,162.06627533904148,7717.17
20230410_d5-control_e6.png,51,93.29,0.41725,141.5,,28.896433470507542,157.49840242964822,6608.78
20230410_d5-control_f2.png,42,91.92,0.3919,150.88,,19.525034293552814,167.79555426558096,5422.38
20230410_d5-control_f3.png,50,88.29,0.4034,137.4,,28.25025720164609,158.00466014230844,6590.22
20230410_d5-control_f4.png,42,87.92,0.40524,137.76,,27.30761316872428,157.183980399194,7583.71
20230410_d5-control_f5.png,53,89.95,0.42943,143.97,,37.96947873799726,161.94569441435314,8356.15
20230410_d5-control_f6.png,53,89.79,0.39321,142.61,,34.5173182441701,161.14441440248092,7596.42
20230410_d5-control_g2.png,47,88.17,0.44936,143.7,,28.680298353909468,164.33635422154327,7117.6
20230410_d5-control_g3.png,61,91.68,0.45623,142.16,,36.931069958847736,158.81785837968874,7061.7
20230410_d5-control_g4.png,40,87.48,0.418,143.45,,31.079903978052126,163.31485913944704,9062.9
20230410_d5-control_g5.png,53,91.2,0.40208,142.85,,28.153120713305896,158.80941148428116,6195.81
20230410_d5-control_g6.png,42,88.54,0.455,148.38,,23.36016803840878,168.88304711924965,6487.45
20230411_d6-10um_GEM_9b.png,25,5.65,0.5156,76.6,,7.181584362139917,160.95174854079028,3350.64
20230411_d6-10um_GEM_9c.png,27,3.35,0.50407,70.62,,6.620713305898492,168.27940857906566,2860.15
20230411_d6-10um_GEM_9d.png,29,4.7,0.53448,73.98,,12.212705761316872,163.25078014814486,4912.03
20230411_d6-10um_GEM_9e.png,23,2.88,0.47652,72.95,,7.886231138545953,166.64025708014847,3999.35
20230411_d6-10um_GEM_9f.png,19,1.79,0.51105,70.11,,6.173182441700961,165.5419997414965,3789.68
20230411_d6-10um_GEM_9g.png,36,11.94,0.4875,81.88,,8.262774348422496,166.71018472580698,2677.14
20230411_d6-15um_GEM_8b.png,34,29.99,0.48,103.72,,9.892403978052126,170.51659336534206,3393.68
20230411_d6-15um_GEM_8c.png,27,29.98,0.47741,103.38,,10.42866941015089,169.9531458550322,4505.19
20230411_d6-15um_GEM_8d.png,39,29.07,0.50795,96.02,,15.878772290809328,161.26587918469585,4748.97
20230411_d6-15um_GEM_8e.png,37,27.53,0.49486,104.7,,13.324931412894376,169.2590446751763,4200.59
20230411_d6-15um_GEM_8f.png,40,26.43,0.50225,102.81,,15.463477366255143,166.3339698677495,4509.15
20230411_d6-15um_GEM_8g.png,42,42.62,0.43381,109.23,,14.953446502057613,161.60305231849432,4152.79
20230411_d6-1um_GEM_11b.png,36,82.71,0.44444,139.75,,22.49468449931413,164.45364701930927,7288.28
20230411_d6-1um_GEM_11c.png,49,75.21,0.42327,133.85,,23.108710562414267,164.03382981617722,5500.82
20230411_d6-1um_GEM_11d.png,41,81.53,0.40171,140.9,,18.24074074074074,165.70018067027308,5189.27
20230411_d6-1um_GEM_11e.png,52,73.97,0.40577,136.26,,25.33359053497942,165.9767895310447,5682.52
20230411_d6-1um_GEM_11f.png,42,73.39,0.40571,133.5,,22.61385459533608,163.56893228252147,6280.19
20230411_d6-1um_GEM_11g.png,50,70.02,0.4212,134.68,,22.51474622770919,168.22756872456358,5252.24
20230411_d6-20um_GEM_7b.png,36,45.15,0.47778,116.52,,16.137860082304524,165.74749740458327,5228.67
20230411_d6-20um_GEM_7c.png,55,55.16,0.46382,116.17,,26.606738683127574,157.58573839672331,5642.56
20230411_d6-20um_GEM_7d.png,48,50.83,0.45458,117.6,,17.875,163.1901578003999,4343.62
20230411_d6-20um_GEM_7e.png,50,55.38,0.4958,113.94,,22.45104595336077,155.11899795810496,5237.38
20230411_d6-20um_GEM_7f.png,64,49.98,0.47953,110.58,,24.270833333333332,155.753757206988,4423.36
20230411_d6-20um_GEM_7g.png,60,55.39,0.49783,110.28,,29.14977709190672,152.17145393958262,5666.72
20230411_d6-5um_GEM_10b.png,23,13.74,0.45957,84.14,,7.836505486968449,168.1500969355431,3974.13
20230411_d6-5um_GEM_10c.png,23,2.93,0.52565,74.95,,6.57201646090535,165.96186235748743,3332.87
20230411_d6-5um_GEM_10d.png,19,1.0,0.40158,69.83,,5.140860768175583,161.5903304460906,3155.95
20230411_d6-5um_GEM_10e.png,21,2.58,0.5019,71.78,,4.606910150891633,170.2840796975002,2558.81
20230411_d6-5um_GEM_10f.png,24,2.35,0.465,72.63,,5.516803840877915,166.8687030453529,2681.17
20230411_d6-5um_GEM_10g.png,23,0.0,0.4787,70.91,,5.471450617283951,169.43972395843227,2774.74
20230411_d6-control_b2.png,57,84.8,0.45035,133.44,,41.75205761316872,154.85457686960234,8543.79
20230411_d6-control_b3.png,50,82.47,0.4174,138.53,,26.55847050754458,161.84614908384944,6195.56
20230411_d6-control_b4.png,49,75.11,0.43286,127.48,,33.088906035665296,156.58721024352263,7876.51
20230411_d6-control_b5.png,51,79.28,0.47275,129.53,,27.10013717421125,156.66254090448948,6197.96
20230411_d6-control_b6.png,36,75.51,0.42444,133.66,,24.522290809327846,163.73889260262177,7945.22
20230411_d6-control_c2.png,68,79.03,0.47676,132.26,,33.49991426611797,158.33359363403443,5746.22
20230411_d6-control_c3.png,56,80.66,0.40071,129.76,,37.270061728395056,154.4146094886229,7762.82
20230411_d6-control_c4.png,51,84.3,0.45941,140.09,,26.891889574759947,162.6767946941107,6150.33
20230411_d6-control_c5.png,47,75.46,0.46383,138.03,,20.98139574759945,166.95282829004174,5206.96
20230411_d6-control_c6.png,56,83.29,0.42214,133.5,,39.46896433470508,157.06003525724734,8220.82
20230411_d6-control_d2.png,50,83.37,0.4548,132.96,,35.67961248285322,156.48782408690647,8323.34
20230411_d6-control_d3.png,47,79.18,0.45213,136.67,,28.372599451303156,161.69188624131607,7041.23
20230411_d6-control_d4.png,41,83.37,0.39585,141.31,,34.04200960219479,165.30853669812586,9684.54
20230411_d6-control_d5.png,50,83.64,0.4558,136.62,,25.062328532235938,159.76123924464008,5846.54
20230411_d6-control_d6.png,44,84.18,0.49091,138.29,,29.832218792866943,160.02639230106809,7908.25
20230411_d6-control_e2.png,50,78.4,0.4546,132.01,,28.039609053497944,159.17470409568952,6541.08
20230411_d6-control_e5.png,48,82.85,0.45438,133.75,,36.807870370370374,157.69817923673972,8944.31
20230411_d6-control_e6.png,39,88.97,0.41744,132.56,,25.96682098765432,151.5062885922406,7766.08
20230411_d6-control_f2.png,43,77.61,0.44465,140.52,,19.625171467764062,168.85531103352,5323.44
20230411_d6-control_f3.png,44,71.81,0.42273,125.44,,28.47710905349794,157.3531067922731,7549.02
20230411_d6-control_f4.png,36,82.1,0.42028,127.8,,20.537208504801097,151.8632824323058,6654.06
20230411_d6-control_f5.png,42,74.4,0.43738,129.1,,20.131772976680384,159.5959271736824,5590.88
20230411_d6-control_f6.png,44,78.59,0.41386,132.93,,31.94761659807956,159.15203615346314,8469.02
20230411_d6-control_g2.png,41,78.39,0.41415,133.25,,25.575188614540465,160.56116264087947,7275.83
20230411_d6-control_g3.png,59,85.32,0.43678,139.64,,37.860425240054866,162.29036822910078,7484.81
20230411_d6-control_g4.png,33,78.5,0.4497,133.22,,27.454989711934157,159.99657007911654,9704.09
20230411_d6-control_g5.png,53,79.76,0.42,133.59,,26.51423182441701,158.4823184187051,5835.13
20230411_d6-control_g6.png,34,77.02,0.44324,136.56,,25.64026063100137,164.3649800567057,8796.12
